celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,exit_week,judge_total_score,judge_count,judge_std,week,max_week,is_eliminated,n_eliminated
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,5.0,0.0,0,0.0,11,11,0,0
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,6.0,0.0,0,0.0,11,11,0,0
Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,14,2nd Place,2,10.0,0.0,0,0.0,11,11,0,0
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,9.0,0.0,0,0.0,11,11,0,0
Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,15,Eliminated Week 8,6,8.0,0.0,0,0.0,11,11,0,0
Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,15,Eliminated Week 6,8,6.0,0.0,0,0.0,11,11,0,0
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,Eliminated Week 8,7,8.0,0.0,0,0.0,11,11,0,0
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3rd Place,3,10.0,0.0,0,0.0,11,11,0,0
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,9.0,0.0,0,0.0,11,11,0,0
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,9.0,0.0,0,0.0,11,11,0,0
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2nd Place,2,10.0,0.0,0,0.0,11,11,0,0
Pamela Anderson,Tristan MacManus,Model,,Canada,45,15,Eliminated Week 1,13,1.0,0.0,0,0.0,11,11,0,0
Helio Castroneves,Chelsie Hightower,Racing Driver,,Brazil,37,15,Eliminated Week 3,10,3.0,0.0,0,0.0,11,11,0,0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,15,Eliminated Week 2,12,2.0,0.0,0,0.0,11,11,0,0
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,3.0,0.0,0,0.0,11,11,0,0
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,4.0,0.0,0,0.0,11,11,0,0
Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,15,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,16,Eliminated Week 9,5,9.0,0.0,0,0.0,11,11,0,0
Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,16,2nd Place,2,10.0,0.0,0,0.0,11,11,0,0
Dorothy Hamill,Tristan MacManus,Athlete,Illinois,United States,56,16,Withdrew,12,2.0,0.0,0,0.0,11,11,0,0
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,16,Eliminated Week 6,8,6.0,0.0,0,0.0,11,11,0,0
Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,16,Eliminated Week 10,4,10.0,0.0,0,0.0,11,11,0,0
Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,16,3rd Place,3,10.0,0.0,0,0.0,11,11,0,0
D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,16,Eliminated Week 5,9,5.0,0.0,0,0.0,11,11,0,0
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,16,Eliminated Week 7,7,7.0,0.0,0,0.0,11,11,0,0
Wynonna Judd,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,16,Eliminated Week 3,11,3.0,0.0,0,0.0,11,11,0,0
Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,16,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Lisa Vanderpump,Gleb Savchenko,TV Personality,,England,52,16,Eliminated Week 4,10,4.0,0.0,0,0.0,11,11,0,0
Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,16,Eliminated Week 8,6,8.0,0.0,0,0.0,11,11,0,0
Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74,17,Eliminated Week 4,10,4.0,0.0,3,0.0,11,11,0,3
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,Eliminated Week 8,7,8.0,0.0,3,0.0,11,11,0,3
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,Eliminated Week 9,6,9.0,0.0,3,0.0,11,11,0,3
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,Eliminated Week 10,5,10.0,0.0,3,0.0,11,11,0,3
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2nd Place,2,11.0,29.6664,3,0.0,11,11,1,3
Amber Riley,Derek Hough,Actor/Actress,California,United States,27,17,1st Place,1,0.0,31.333199999999998,3,0.0,11,11,0,3
Keyshawn Johnson,Sharna Burgess,Athlete,California,United States,41,17,Eliminated Week 2,12,2.0,0.0,3,0.0,11,11,0,3
Bill Engvall,Emma Slater,Comedian,Texas,United States,56,17,Eliminated Week 11,4,11.0,25.499899999999997,3,0.2886751345948129,11,11,1,3
Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,17,Eliminated Week 5,9,5.0,0.0,3,0.0,11,11,0,3
"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,,Chile,25,17,Eliminated Week 7,8,7.0,0.0,3,0.0,11,11,0,3
Jack Osbourne,Cheryl Burke,TV Personality,,England,27,17,3rd Place,3,11.0,27.999899999999997,3,0.0,11,11,1,3
Bill Nye,Tyne Stecklein,TV Personality,Washington D.C.,United States,57,17,Eliminated Week 3,11,3.0,0.0,3,0.0,11,11,0,3
Billy Dee Williams,Emma Slater,Actor/Actress,New York,United States,76,18,Withdrew,10,2.0,0.0,0,0.0,11,11,0,0
Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,California,United States,39,18,Eliminated Week 8,6,8.0,0.0,0,0.0,11,11,0,0
James Maslow,Peta Murgatroyd,Actor/Actress,New York,United States,23,18,Eliminated Week 10,4,10.0,0.0,0,0.0,11,11,0,0
Candace Cameron Bure,Mark Ballas,Actor/Actress,California,United States,37,18,3rd Place,3,10.0,0.0,0,0.0,11,11,0,0
Sean Avery,Karina Smirnoff,Athlete,,Canada,33,18,Eliminated Week 2,11,2.0,0.0,0,0.0,11,11,0,0
Diana Nyad,Henry Byalikov,Athlete,New York,United States,64,18,Eliminated Week 2,12,1.0,0.0,0,0.0,11,11,0,0
Charlie White,Sharna Burgess,Athlete,Michigan,United States,26,18,Eliminated Week 9,5,9.0,0.0,0,0.0,11,11,0,0
Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,18,2nd Place,2,10.0,0.0,0,0.0,11,11,0,0
Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,18,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Drew Carey,Cheryl Burke,Comedian,Ohio,United States,55,18,Eliminated Week 6,8,6.0,0.0,0,0.0,11,11,0,0
Cody Simpson,Witney Carson,Singer/Rapper,,Australia,17,18,Eliminated Week 5,9,5.0,0.0,0,0.0,11,11,0,0
NeNe Leakes,Tony Dovolani,TV Personality,New York,United States,46,18,Eliminated Week 7,7,7.0,0.0,0,0.0,11,11,0,0
Antonio Sabato Jr.,Cheryl Burke,Actor/Actress,,Italy,42,19,Eliminated Week 7,8,7.0,0.0,4,0.0,11,11,0,3
Jonathan Bennett,Allison Holker,Actor/Actress,Ohio,United States,33,19,Eliminated Week 6,9,6.0,0.0,4,0.0,11,11,0,3
Lea Thompson,Artem Chigvintsev,Actor/Actress,Minnesota,United States,53,19,Eliminated Week 9,6,9.0,0.0,4,0.0,11,11,0,3
Janel Parrish,Valentin Chmerkovskiy,Actor/Actress,Hawaii,United States,25,19,3rd Place,3,11.0,38.99980000000001,4,0.16669999999999965,11,11,1,3
Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42,19,1st Place,1,0.0,40.0,4,0.0,11,11,0,3
Lolo Jones,Keo Motsepe,Athlete,Iowa,United States,32,19,Eliminated Week 1,13,1.0,0.0,4,0.0,11,11,0,3
Randy Couture,Karina Smirnoff,Athlete,Washington,United States,51,19,Eliminated Week 3,11,3.0,0.0,4,0.0,11,11,0,3
Tommy Chong,Peta Murgatroyd,Comedian,,Canada,76,19,Eliminated Week 10,5,10.0,0.0,4,0.0,11,11,0,3
Betsey Johnson,Tony Dovolani,Fashion Designer,Connecticut,United States,72,19,Eliminated Week 4,10,4.0,0.0,4,0.0,11,11,0,3
Michael Waltrip,Emma Slater,Racing Driver,Kentucky,United States,51,19,Eliminated Week 8,7,8.0,0.0,4,0.0,11,11,0,3
Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,19,Eliminated Week 2,12,2.0,0.0,4,0.0,11,11,0,3
Bethany Mota,Derek Hough,Social Media Personality,California,United States,18,19,Eliminated Week 11,4,11.0,38.0,4,0.0,11,11,1,3
Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17,19,2nd Place,2,11.0,39.333200000000005,4,0.1924885797478208,11,11,1,3
Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,20,Eliminated Week 5,9,5.0,0.0,0,0.0,11,11,0,0
Willow Shields,Mark Ballas,Actor/Actress,New Mexico,United States,14,20,Eliminated Week 7,7,7.0,0.0,0,0.0,11,11,0,0
Riker Lynch,Allison Holker,Actor/Actress,Colorado,United States,23,20,2nd Place,2,10.0,0.0,0,0.0,11,11,0,0
Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,26,20,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Nastia Liukin,Derek Hough,Athlete,,Russia,25,20,Eliminated Week 9,4,9.0,0.0,0,0.0,11,11,0,0
Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,20,Eliminated Week 4,10,4.0,0.0,0,0.0,11,11,0,0
Robert Herjavec,Kym Johnson,Entrepreneur,,Croatia,52,20,Eliminated Week 8,6,8.0,0.0,0,0.0,11,11,0,0
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21,20,Eliminated Week 3,11,3.0,0.0,0,0.0,11,11,0,0
Noah Galloway,Sharna Burgess,Motivational Speaker,Alabama,United States,33,20,3rd Place,3,10.0,0.0,0,0.0,11,11,0,0
Redfoo,Emma Slater,Singer/Rapper,California,United States,39,20,Eliminated Week 2,12,2.0,0.0,0,0.0,11,11,0,0
Patti LaBelle,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,70,20,Eliminated Week 6,8,6.0,0.0,0,0.0,11,11,0,0
Chris Soules,Witney Carson,TV Personality,Iowa,United States,33,20,Eliminated Week 8,5,8.0,0.0,0,0.0,11,11,0,0
Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,21,Eliminated Week 4,10,4.0,0.0,3,0.0,11,11,0,3
Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27,21,Eliminated Week 9,6,9.0,0.0,3,0.0,11,11,0,3
Carlos PenaVega,Witney Carson,Actor/Actress,Missouri,United States,26,21,Eliminated Week 11,4,11.0,30.0,3,0.0,11,11,1,3
Victor Espinoza,Karina Smirnoff,Athlete,,Mexico,43,21,Eliminated Week 2,12,2.0,0.0,3,0.0,11,11,0,3
Alek Skarlatos,Lindsay Arnold,Military,California,United States,22,21,3rd Place,3,11.0,27.999899999999997,3,0.0,11,11,1,3
Chaka Khan,Keo Motsepe,Singer/Rapper,Illinois,United States,62,21,Eliminated Week 2,13,2.0,0.0,3,0.0,11,11,0,3
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,21,Eliminated Week 8,7,8.0,0.0,3,0.0,11,11,0,3
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,21,Withdrew,5,9.0,0.0,3,0.0,11,11,0,3
Nick Carter,Sharna Burgess,Singer/Rapper,New York,United States,35,21,2nd Place,2,11.0,30.0,3,0.0,11,11,1,3
Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15,21,Eliminated Week 7,8,7.0,0.0,3,0.0,11,11,0,3
Bindi Irwin,Derek Hough,TV Personality,,Australia,17,21,1st Place,1,0.0,30.0,3,0.0,11,11,0,3
Kim Zolciak-Biermann,Tony Dovolani,TV Personality,Florida,United States,37,21,Withdrew,11,2.0,0.0,3,0.0,11,11,0,3
Paula Deen,Louis van Amstel,TV Personality,Georgia,United States,68,21,Eliminated Week 6,9,6.0,0.0,3,0.0,11,11,0,3
Mischa Barton,Artem Chigvintsev,Actor/Actress,,England,30,22,Eliminated Week 3,11,3.0,0.0,0,0.0,11,11,0,0
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7.0,0.0,0,0.0,11,11,0,0
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,8.0,0.0,0,0.0,11,11,0,0
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,6.0,0.0,0,0.0,11,11,0,0
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,7.0,0.0,0,0.0,11,11,0,0
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,9.0,0.0,0,0.0,11,11,0,0
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,10.0,0.0,0,0.0,11,11,0,0
Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,2.0,0.0,0,0.0,11,11,0,0
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,10.0,0.0,0,0.0,11,11,0,0
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,9.0,0.0,0,0.0,11,11,0,0
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,4.0,0.0,0,0.0,11,11,0,0
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,2.0,0.0,4,0.0,11,11,0,3
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,7.0,0.0,4,0.0,11,11,0,3
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,9.0,0.0,4,0.0,11,11,0,3
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,8.0,0.0,4,0.0,11,11,0,3
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,11.0,38.3331,4,0.16665000000000063,11,11,1,3
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,0.0,39.333200000000005,4,0.1924885797478208,11,11,0,3
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,0.0,4,0.0,11,11,0,3
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,3.0,0.0,4,0.0,11,11,0,3
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,11.0,38.9998,4,0.16669999999999963,11,11,1,3
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,4.0,0.0,4,0.0,11,11,0,3
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,4.0,0.0,4,0.0,11,11,0,3
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,11.0,35.5,4,0.25,11,11,1,3
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,10.0,0.0,4,0.0,11,11,0,3
Charo,Keo Motsepe,Actor/Actress,,Spain,66,24,Eliminated Week 3,11,3.0,0.0,0,0.0,11,11,0,0
Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,4.0,0.0,0,0.0,11,11,0,0
Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,24,Eliminated Week 6,8,6.0,0.0,0,0.0,11,11,0,0
Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,24,Eliminated Week 7,7,7.0,0.0,0,0.0,11,11,0,0
Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,24,Eliminated Week 8,5,8.0,0.0,0,0.0,11,11,0,0
Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,24,Eliminated Week 9,4,9.0,0.0,0,0.0,11,11,0,0
David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,24,2nd Place,2,10.0,0.0,0,0.0,11,11,0,0
Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,24,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Chris Kattan,Witney Carson,Comedian,California,United States,46,24,Eliminated Week 2,12,2.0,0.0,0,0.0,11,11,0,0
Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,24,Eliminated Week 5,9,5.0,0.0,0,0.0,11,11,0,0
Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,24,3rd Place,3,10.0,0.0,0,0.0,11,11,0,0
Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,24,Eliminated Week 7,6,7.0,0.0,0,0.0,11,11,0,0
Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,25,Eliminated Week 5,10,5.0,0.0,0,0.0,11,11,0,0
Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,25,3rd Place,3,10.0,0.0,0,0.0,11,11,0,0
Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,25,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,25,Eliminated Week 4,11,4.0,0.0,0,0.0,11,11,0,0
Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,25,Eliminated Week 7,8,7.0,0.0,0,0.0,11,11,0,0
Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,25,Eliminated Week 8,6,8.0,0.0,0,0.0,11,11,0,0
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,9.0,0.0,0,0.0,11,11,0,0
Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,25,Eliminated Week 2,13,2.0,0.0,0,0.0,11,11,0,0
Lindsey Stirling,Mark Ballas,Musician,California,United States,31,25,2nd Place,2,10.0,0.0,0,0.0,11,11,0,0
Debbie Gibson,Alan Bersten,Singer/Rapper,New York,United States,47,25,Eliminated Week 2,12,2.0,0.0,0,0.0,11,11,0,0
Nick Lachey,Peta Murgatroyd,Singer/Rapper,Kentucky,United States,43,25,Eliminated Week 6,9,6.0,0.0,0,0.0,11,11,0,0
Drew Scott,Emma Slater,TV Personality,,Canada,39,25,Eliminated Week 10,4,10.0,0.0,0,0.0,11,11,0,0
Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,,Philippines,36,25,Eliminated Week 7,7,7.0,0.0,0,0.0,11,11,0,0
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,1.0,0.0,0,0.0,11,11,0,0
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,1.0,0.0,0,0.0,11,11,0,0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,2.0,0.0,0,0.0,11,11,0,0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,2.0,0.0,0,0.0,11,11,0,0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,3.0,0.0,0,0.0,11,11,0,0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,3.0,0.0,0,0.0,11,11,0,0
Mirai Nagasu,Alan Bersten,Athlete,California,United States,25,26,Eliminated Week 3,4,3.0,0.0,0,0.0,11,11,0,0
Tonya Harding,Sasha Farber,Athlete,Oregon,United States,47,26,3rd Place,3,4.0,0.0,0,0.0,11,11,0,0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,4.0,0.0,0,0.0,11,11,0,0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,27,Eliminated Week 8,5,8.0,0.0,0,0.0,11,11,0,0
Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,27,3rd Place,3,9.0,0.0,0,0.0,11,11,0,0
Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,27,Eliminated Week 3,11,3.0,0.0,0,0.0,11,11,0,0
John Schneider,Emma Slater,Actor/Actress,New York,United States,58,27,Eliminated Week 7,8,7.0,0.0,0,0.0,11,11,0,0
Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,27,2nd Place,2,9.0,0.0,0,0.0,11,11,0,0
Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,27,Eliminated Week 2,12,2.0,0.0,0,0.0,11,11,0,0
Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,27,Eliminated Week 6,9,6.0,0.0,0,0.0,11,11,0,0
DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,27,Eliminated Week 7,7,7.0,0.0,0,0.0,11,11,0,0
Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,27,Eliminated Week 1,13,1.0,0.0,0,0.0,11,11,0,0
Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,27,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,27,Eliminated Week 4,10,4.0,0.0,0,0.0,11,11,0,0
Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,27,4th Place,4,9.0,0.0,0,0.0,11,11,0,0
Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,27,Eliminated Week 8,6,8.0,0.0,0,0.0,11,11,0,0
Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,28,Eliminated Week 8,7,8.0,0.0,3,0.0,11,11,0,3
James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,28,Eliminated Week 10,5,10.0,0.0,3,0.0,11,11,0,3
Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,28,2nd Place,2,11.0,29.5,3,0.2886751345948129,11,11,1,3
Ray Lewis,Cheryl Burke,Athlete,Florida,United States,44,28,Withdrew,11,2.0,0.0,3,0.0,11,11,0,3
Lamar Odom,Peta Murgatroyd,Athlete,New York,United States,39,28,Eliminated Week 4,10,4.0,0.0,3,0.0,11,11,0,3
Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,28,Eliminated Week 6,9,6.0,0.0,3,0.0,11,11,0,3
Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,28,Eliminated Week 9,6,9.0,0.0,3,0.0,11,11,0,3
Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,28,Eliminated Week 2,12,2.0,0.0,3,0.0,11,11,0,3
Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,28,4th Place,4,11.0,28.5,3,0.0,11,11,1,3
Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,28,3rd Place,3,11.0,30.0,3,0.0,11,11,1,3
Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,28,Eliminated Week 7,8,7.0,0.0,3,0.0,11,11,0,3
Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,28,1st Place,1,0.0,29.0,3,0.2886751345948129,11,11,0,3
Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,29,Eliminated Week 4,13,4.0,0.0,3,0.0,11,11,0,3
Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,29,Eliminated Week 5,12,5.0,0.0,3,0.0,11,11,0,3
Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,29,Eliminated Week 8,8,8.0,0.0,3,0.0,11,11,0,3
Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,29,Eliminated Week 10,5,10.0,0.0,3,0.0,11,11,0,3
Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,29,4th Place,4,11.0,30.0,3,0.0,11,11,1,3
Charles Oakley,Emma Slater,Athlete,Ohio,United States,56,29,Eliminated Week 2,15,2.0,0.0,3,0.0,11,11,0,3
Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,29,Eliminated Week 6,11,6.0,0.0,3,0.0,11,11,0,3
Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,29,Eliminated Week 10,6,10.0,0.0,3,0.0,11,11,0,3
Nev Schulman,Jenna Johnson,Producer,New York,United States,35,29,2nd Place,2,11.0,30.0,3,0.0,11,11,1,3
AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,29,Eliminated Week 9,7,9.0,0.0,3,0.0,11,11,0,3
Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,29,3rd Place,3,11.0,28.5,3,0.0,11,11,1,3
Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,29,1st Place,1,0.0,30.0,3,0.0,11,11,0,3
Carole Baskin,Pasha Pashkov,TV Personality,Texas,United States,59,29,Eliminated Week 3,14,3.0,0.0,3,0.0,11,11,0,3
Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,29,Eliminated Week 7,10,7.0,0.0,3,0.0,11,11,0,3
Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,29,Withdrew,9,7.0,0.0,3,0.0,11,11,0,3
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,2.0,0.0,0,0.0,11,11,0,0
Brian Austin Green,Sharna Burgess,Actor/Actress,California,United States,48,30,Eliminated Week 4,13,4.0,0.0,0,0.0,11,11,0,0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,9.0,0.0,0,0.0,11,11,0,0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,4.0,0.0,0,0.0,11,11,0,0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,7.0,0.0,0,0.0,11,11,0,0
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,30,Eliminated Week 9,5,9.0,0.0,0,0.0,11,11,0,0
Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,0.0,0.0,0,0.0,11,11,0,0
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,10.0,0.0,0,0.0,11,11,0,0
Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,30,Eliminated Week 5,11,5.0,0.0,0,0.0,11,11,0,0
